p,o,s,e,_,x,|,|,p,o,s,e,_,y,|,|,p,o,s,e,_,t,h,e,t,a,|,|,v,e,l,_,x,|,|,v,e,l,_,y,|,|,v,e,l,_,t,h,e,t,a
6.067,2.944,1.518,0.279,0.0,0.087
6.068,2.973,1.536,0.291,0.0,0.07
6.069,3.002,1.536,0.281,0.0,0.087
6.071,3.06,1.553,0.288,0.0,0.052
6.072,3.089,1.553,0.303,0.0,0.0
6.073,3.12,1.553,0.313,0.0,-0.087
6.074,3.15,1.536,0.309,0.0,-0.017
6.075,3.181,1.536,0.295,0.0,0.07
6.076,3.211,1.536,0.29,0.0,-0.017
6.078,3.241,1.536,0.303,0.0,0.017
6.079,3.269,1.536,0.279,0.0,0.07
6.08,3.298,1.536,0.285,0.0,-0.035
6.081,3.327,1.536,0.281,0.0,0.035
6.082,3.356,1.536,0.303,0.0,-0.105
6.085,3.417,1.536,0.301,0.0,0.0
6.086,3.447,1.518,0.28,0.0,0.035
6.088,3.476,1.536,0.298,0.0,0.07
6.089,3.505,1.536,0.287,0.0,0.105
6.09,3.534,1.536,0.284,0.0,-0.017
6.091,3.562,1.536,0.277,0.0,0.017
6.092,3.591,1.536,0.292,0.0,-0.052
6.094,3.62,1.536,0.312,0.0,-0.017
6.095,3.651,1.536,0.311,0.0,0.07
6.096,3.683,1.536,0.311,0.0,0.052
6.098,3.715,1.536,0.306,0.0,0.035
6.099,3.746,1.536,0.314,0.0,0.0
6.101,3.775,1.536,0.287,0.0,0.0
6.102,3.804,1.536,0.287,0.0,0.017
6.103,3.833,1.536,0.297,0.0,0.017
6.105,3.891,1.536,0.304,0.0,-0.087
6.106,3.921,1.536,0.295,0.0,-0.07
6.108,3.95,1.518,0.28,0.0,0.017
6.109,3.979,1.518,0.292,0.0,0.035
6.111,4.008,1.536,0.289,0.0,0.07
6.112,4.038,1.536,0.291,0.0,0.0
6.113,4.067,1.536,0.29,0.0,0.017
6.114,4.096,1.536,0.289,0.0,0.035
6.115,4.125,1.536,0.301,0.0,0.0
6.116,4.155,1.536,0.302,0.0,0.07
6.117,4.185,1.536,0.301,0.0,0.052
6.118,4.215,1.536,0.307,0.0,-0.035
6.119,4.245,1.536,0.304,0.0,0.0
6.121,4.275,1.536,0.289,0.0,0.087
6.121,4.304,1.553,0.305,0.0,-0.017
6.122,4.333,1.553,0.293,0.0,0.07
6.123,4.364,1.553,0.318,0.0,0.052
6.123,4.427,1.588,0.306,0.0,0.105
6.123,4.459,1.588,0.325,0.0,0.0
6.122,4.49,1.588,0.326,0.0,0.052
6.121,4.521,1.606,0.294,0.0,0.087
6.12,4.551,1.606,0.309,0.0,-0.035
6.118,4.58,1.623,0.288,0.0,0.035
6.117,4.61,1.623,0.295,0.0,0.052
6.115,4.64,1.623,0.321,0.0,0.052
6.112,4.672,1.641,0.308,0.0,0.07
6.11,4.704,1.641,0.309,0.0,0.07
6.105,4.769,1.623,0.326,0.0,-0.157
6.103,4.8,1.606,0.313,0.0,-0.157
6.102,4.829,1.588,0.313,0.0,-0.244
6.101,4.859,1.588,0.31,0.0,-0.087
6.101,4.888,1.588,0.292,0.0,0.052
6.101,4.919,1.571,0.285,0.0,0.07
6.101,4.949,1.571,0.294,0.0,-0.035
6.101,4.979,1.553,0.32,0.0,-0.157
6.101,5.041,1.553,0.319,0.0,-0.017
6.101,5.072,1.553,0.295,0.0,0.0
6.102,5.102,1.553,0.285,0.0,0.035
6.103,5.132,1.536,0.301,0.0,-0.035
6.104,5.163,1.536,0.316,0.0,-0.105
6.106,5.194,1.536,0.32,0.0,-0.105
6.107,5.225,1.518,0.31,0.0,-0.087
6.111,5.288,1.501,0.303,0.0,0.035
6.114,5.318,1.501,0.292,0.0,0.0
6.116,5.349,1.501,0.314,0.0,-0.14
6.119,5.38,1.484,0.338,0.0,-0.105
6.122,5.41,1.484,0.323,0.0,-0.105
6.125,5.441,1.484,0.31,0.0,-0.105
6.128,5.473,1.466,0.302,0.0,0.0
6.131,5.503,1.449,0.289,0.0,0.0
6.135,5.533,1.449,0.297,0.0,0.0
6.138,5.562,1.449,0.313,0.0,-0.07
6.141,5.591,1.449,0.295,0.0,-0.035
6.147,5.649,1.449,0.296,0.0,0.052
6.15,5.679,1.466,0.289,0.0,0.122
6.153,5.71,1.484,0.317,0.0,0.052
6.156,5.742,1.484,0.314,0.0,0.035
6.159,5.774,1.501,0.311,0.0,0.07
6.162,5.807,1.501,0.316,0.0,0.035
6.165,5.837,1.501,0.318,0.0,-0.017
6.167,5.867,1.501,0.3,0.0,0.105
6.169,5.896,1.518,0.3,0.0,0.07
6.171,5.925,1.536,0.287,0.0,0.07
6.174,5.985,1.518,0.325,0.0,-0.14
6.176,6.015,1.518,0.319,0.0,-0.14
6.178,6.046,1.501,0.307,0.0,0.0
6.18,6.077,1.501,0.296,0.0,0.035
6.183,6.108,1.484,0.291,0.0,0.052
6.186,6.138,1.484,0.297,0.0,0.017
6.189,6.168,1.484,0.313,0.0,-0.087
6.192,6.199,1.484,0.318,0.0,-0.087
6.195,6.23,1.466,0.33,0.0,-0.087
6.198,6.262,1.466,0.318,0.0,0.0
6.205,6.325,1.449,0.303,0.0,0.0
6.208,6.355,1.449,0.287,0.0,0.017
6.212,6.383,1.449,0.287,0.0,-0.017
6.215,6.412,1.449,0.275,0.0,0.122
6.218,6.441,1.466,0.293,0.0,0.14
6.221,6.471,1.484,0.309,0.0,0.017
6.224,6.502,1.484,0.335,0.0,-0.035
6.23,6.565,1.501,0.304,0.0,0.192
6.233,6.596,1.518,0.309,0.0,0.087
6.234,6.625,1.536,0.289,0.0,0.192
6.235,6.654,1.553,0.282,0.0,0.14
6.235,6.683,1.571,0.297,0.0,0.157
6.235,6.713,1.606,0.303,0.0,0.14
6.234,6.744,1.623,0.314,0.0,0.087
6.232,6.776,1.623,0.314,0.0,0.052
6.23,6.809,1.623,0.318,0.0,0.0
6.226,6.872,1.623,0.32,0.0,0.0
6.224,6.901,1.623,0.286,0.0,0.192
6.222,6.931,1.641,0.295,0.0,0.122
6.219,6.96,1.658,0.287,0.0,0.105
6.216,6.989,1.658,0.299,0.0,-0.017
6.213,7.018,1.658,0.303,0.0,-0.087
6.21,7.048,1.658,0.299,0.0,0.07
6.207,7.079,1.658,0.309,0.0,0.07
6.204,7.109,1.658,0.318,0.0,0.07
6.201,7.14,1.676,0.3,0.0,0.175
6.198,7.171,1.693,0.322,0.0,0.14
6.19,7.232,1.71,0.311,0.0,0.0
6.182,7.294,1.71,0.31,0.0,0.017
6.177,7.325,1.728,0.311,0.0,0.087
6.172,7.355,1.728,0.316,0.0,0.07
6.168,7.385,1.745,0.304,0.0,0.14
6.162,7.415,1.745,0.306,0.0,0.105
6.156,7.446,1.763,0.321,0.0,0.0
6.15,7.476,1.763,0.291,0.0,0.07
6.144,7.505,1.763,0.298,0.0,0.035
6.138,7.534,1.763,0.316,0.0,0.017
6.132,7.565,1.78,0.313,0.0,0.07
6.125,7.595,1.78,0.305,0.0,0.087
6.118,7.625,1.798,0.305,0.0,0.0
6.111,7.654,1.798,0.293,0.0,0.087
6.097,7.712,1.798,0.302,0.0,-0.122
6.09,7.741,1.78,0.295,0.0,-0.07
6.083,7.771,1.78,0.298,0.0,-0.035
6.077,7.801,1.763,0.289,0.0,-0.017
6.072,7.831,1.745,0.291,0.0,0.0
6.067,7.862,1.728,0.301,0.0,0.035
6.062,7.893,1.728,0.303,0.0,0.035
6.057,7.924,1.728,0.324,0.0,-0.052
6.047,7.983,1.728,0.278,0.0,-0.017
6.043,8.012,1.71,0.274,0.0,0.0
6.04,8.041,1.693,0.285,0.0,0.0
6.037,8.072,1.676,0.297,0.0,0.0
6.033,8.102,1.676,0.315,0.0,-0.07
6.03,8.133,1.676,0.313,0.0,-0.07
6.027,8.163,1.676,0.301,0.0,0.017
6.024,8.194,1.676,0.296,0.0,0.052
6.021,8.225,1.676,0.307,0.0,-0.035
6.015,8.286,1.658,0.319,0.0,-0.105
6.012,8.316,1.658,0.297,0.0,-0.07
6.009,8.345,1.658,0.288,0.0,0.017
6.006,8.374,1.658,0.293,0.0,0.035
6.003,8.403,1.676,0.285,0.0,0.105
6.0,8.432,1.676,0.301,0.0,0.052
5.996,8.463,1.693,0.303,0.0,0.105
5.993,8.495,1.693,0.33,0.0,0.0
5.989,8.526,1.693,0.341,0.0,-0.052
5.985,8.558,1.693,0.326,0.0,0.0
5.977,8.619,1.71,0.297,0.0,0.052
5.973,8.648,1.728,0.282,0.0,0.105
5.969,8.677,1.728,0.297,0.0,0.07
5.964,8.706,1.745,0.299,0.0,0.14
5.958,8.736,1.745,0.32,0.0,0.07
5.953,8.767,1.763,0.322,0.0,0.0
5.946,8.799,1.763,0.317,0.0,0.0
5.94,8.829,1.763,0.303,0.0,0.07
5.934,8.86,1.763,0.307,0.0,0.017
5.928,8.89,1.78,0.308,0.0,0.14
5.921,8.919,1.798,0.3,0.0,0.209
5.913,8.948,1.815,0.299,0.0,0.209
5.905,8.977,1.833,0.305,0.0,0.122
5.889,9.035,1.885,0.305,0.0,0.192
5.879,9.064,1.902,0.309,0.0,0.175
5.87,9.09,1.92,0.261,0.0,0.279
5.862,9.114,1.955,0.229,0.0,0.279
5.854,9.132,1.99,0.169,0.0,0.419
5.846,9.148,2.025,0.152,0.0,0.384
5.838,9.163,2.059,0.173,0.0,0.314
5.828,9.181,2.077,0.218,0.0,0.209
5.816,9.203,2.112,0.277,0.0,0.209
5.783,9.255,2.147,0.316,0.0,0.279
5.765,9.281,2.182,0.306,0.0,0.279
5.748,9.304,2.217,0.257,0.0,0.227
5.732,9.325,2.234,0.247,0.0,0.175
5.717,9.343,2.251,0.257,0.0,0.262
5.703,9.361,2.286,0.207,0.0,0.209
5.689,9.377,2.286,0.219,0.0,0.157
5.674,9.394,2.304,0.244,0.0,0.14
5.656,9.413,2.321,0.275,0.0,0.209
5.636,9.434,2.356,0.294,0.0,0.192
5.593,9.476,2.391,0.293,0.0,0.122
5.571,9.494,2.409,0.283,0.0,0.157
5.552,9.512,2.443,0.262,0.0,0.175
5.532,9.528,2.461,0.238,0.0,0.122
5.514,9.543,2.478,0.244,0.0,0.14
5.495,9.558,2.478,0.253,0.0,0.052
5.475,9.574,2.496,0.26,0.0,0.157
5.454,9.589,2.513,0.268,0.0,0.175
5.431,9.604,2.548,0.277,0.0,0.209
5.407,9.62,2.583,0.295,0.0,0.262
5.381,9.635,2.618,0.297,0.0,0.314
5.356,9.65,2.653,0.279,0.0,0.279
5.307,9.675,2.688,0.266,0.0,0.175
5.283,9.686,2.723,0.268,0.0,0.192
5.259,9.697,2.74,0.268,0.0,0.209
5.235,9.707,2.758,0.271,0.0,0.175
5.21,9.717,2.793,0.273,0.0,0.209
5.183,9.726,2.81,0.297,0.0,0.244
5.155,9.735,2.845,0.298,0.0,0.279
5.127,9.743,2.862,0.287,0.0,0.349
5.099,9.751,2.897,0.285,0.0,0.227
5.072,9.757,2.915,0.284,0.0,0.175
5.045,9.764,2.932,0.278,0.0,0.035
5.017,9.769,2.95,0.276,0.0,0.07
4.989,9.775,2.967,0.279,0.0,0.157
4.96,9.78,2.985,0.299,0.0,0.175
4.931,9.784,3.002,0.308,0.0,0.14
4.902,9.788,3.019,0.287,0.0,0.192
4.874,9.791,3.037,0.274,0.0,0.227
4.819,9.796,3.089,0.273,0.0,0.14
4.792,9.798,3.107,0.279,0.0,0.14
4.764,9.799,3.124,0.281,0.0,0.14
4.735,9.799,3.142,0.289,0.0,0.157
4.706,9.799,-3.124,0.307,0.0,0.14
4.676,9.799,-3.107,0.295,0.0,0.175
4.646,9.798,-3.089,0.302,0.0,0.122
4.615,9.796,-3.072,0.307,0.0,0.07
4.584,9.793,-3.072,0.329,0.0,0.0
4.553,9.79,-3.072,0.314,0.0,0.087
4.522,9.787,-3.054,0.304,0.0,0.122
4.49,9.784,-3.054,0.327,0.0,0.0
